Enc_Actual_Hour_Depart__13:26:00,-0.004695457,,Enc_Actual_Hour_Depart__18:03:00,0.014262683
Enc_Actual_Hour_Depart__13:27:00,-0.008252056,,Enc_Miles__17:15:00,0.014178486
Enc_Actual_Hour_Depart__13:28:00,0.006734915,,Enc_Month__8/2/2019,0.01414036
Enc_Actual_Hour_Depart__13:29:00,-0.003322605,,Enc_Actual_Hour_Depart__18:47:00,0.014085312
Enc_Actual_Hour_Depart__13:30:00,-0.003713084,,Enc_Actual_Hour_Depart__17:50:00,0.014076157
Enc_Actual_Hour_Depart__13:31:00,0.007413299,,Enc_Month__12/13/2019,0.014066033
Enc_Actual_Hour_Depart__13:32:00,0.002463256,,Enc_Month__11/12/2019,0.01405566
Enc_Actual_Hour_Depart__13:33:00,-0.000880528,,Enc_Miles__16:54:00,0.01396946
Enc_Actual_Hour_Depart__13:34:00,0.005309263,,Enc_Direciton__280N-1920,0.01389838
Enc_Actual_Hour_Depart__13:35:00,0.0082994,,Enc_Miles__15:34:00,0.013860001
Enc_Actual_Hour_Depart__13:36:00,-0.000148793,,Enc_Actual_Hour_Depart__16:58:00,0.013835314
Enc_Actual_Hour_Depart__13:37:00,-0.008500922,,Enc_Month__12/3/2019,0.013811556
Enc_Actual_Hour_Depart__13:38:00,-0.004198655,,Enc_Miles__14:40:00,0.013803833
Enc_Actual_Hour_Depart__13:39:00,-0.002155938,,Enc_Month__9/13/2019,0.013665211
Enc_Actual_Hour_Depart__13:40:00,0.004000365,,Enc_Route_Number__10071,0.013654519
Enc_Actual_Hour_Depart__13:41:00,-0.000814131,,Enc_Actual_Hour_Depart__18:15:00,0.013606904
Enc_Actual_Hour_Depart__13:42:00,-0.00772743,,Enc_Actual_Hour_Depart__17:24:00,0.013594228
Enc_Actual_Hour_Depart__13:43:00,-0.004485738,,Enc_Actual_Hour_Depart__17:34:00,0.013569071
Enc_Actual_Hour_Depart__13:44:00,-0.007040557,,Enc_Direciton__280S-1510,0.013484483
Enc_Actual_Hour_Depart__13:45:00,0.000723925,,Enc_Actual_Hour_Depart__18:56:00,0.013470884
Enc_Actual_Hour_Depart__13:46:00,0.003999927,,Enc_Miles__12:28:00,0.013428028
Enc_Actual_Hour_Depart__13:47:00,0.000397177,,Enc_Actual_Hour_Depart__17:39:00,0.013301716
Enc_Actual_Hour_Depart__13:48:00,-0.00481296,,Enc_Actual_Hour_Depart__17:21:00,0.013291923
Enc_Actual_Hour_Depart__13:49:00,0.00897176,,Enc_Route_Number__10184,0.013237695
Enc_Actual_Hour_Depart__13:50:00,0.000307942,,Enc_Actual_Hour_Depart__20:37:00,0.013228636
Enc_Actual_Hour_Depart__13:51:00,0.00244025,,Enc_Miles__17:58:00,0.013195461
Enc_Actual_Hour_Depart__13:52:00,-0.003570995,,Enc_Direciton__280S-1740,0.013074599
Enc_Actual_Hour_Depart__13:53:00,0.005284256,,Enc_Miles__17:30:00,0.013053069
Enc_Actual_Hour_Depart__13:54:00,0.001632563,,Enc_Miles__17:52:00,0.013029643
Enc_Actual_Hour_Depart__13:55:00,0.001302197,,Enc_Actual_Hour_Depart__16:55:00,0.012948083
Enc_Actual_Hour_Depart__13:56:00,0.002959973,,Enc_Miles__17:05:00,0.012932917
Enc_Actual_Hour_Depart__13:57:00,-0.014040774,,Enc_Actual_Hour_Depart__16:53:00,0.012898299
Enc_Actual_Hour_Depart__13:58:00,-0.001208529,,Enc_Miles__13:46:00,0.012894013
Enc_Actual_Hour_Depart__13:59:00,-0.003830012,,Enc_Actual_Hour_Depart__15:38:00,0.012887352
Enc_Actual_Hour_Depart__14:00:00,0.000765296,,Enc_Actual_Hour_Depart__18:16:00,0.012855764
Enc_Actual_Hour_Depart__14:01:00,0.003601369,,Enc_Route_Number__10817,0.012818014
Enc_Actual_Hour_Depart__14:02:00,0.000779421,,Enc_Miles__18:13:00,0.012813556
Enc_Actual_Hour_Depart__14:03:00,-0.003821214,,Enc_Route_Number__10216,0.012790601
Enc_Actual_Hour_Depart__14:04:00,0.001971132,,Enc_Actual_Hour_Depart__15:15:00,0.012790196
Enc_Actual_Hour_Depart__14:05:00,0.000700983,,Enc_Miles__18:37:00,0.012787371
