Enc_Actual_Hour_Depart__13:35:00,0.005202793,,,Enc_Actual_Hour_Depart__16:33:00,0.013272349
Enc_Actual_Hour_Depart__13:36:00,0.003107149,,,Enc_Miles__14:24:00,0.013252286
Enc_Actual_Hour_Depart__13:37:00,-0.014448265,,,Enc_Direciton__280S-1738,0.013240357
Enc_Actual_Hour_Depart__13:38:00,0.004977167,,,Enc_Actual_Hour_Depart__13:01:00,0.013152367
Enc_Actual_Hour_Depart__13:39:00,-0.005800555,,,Enc_Actual_Hour_Depart__15:18:00,0.013103231
Enc_Actual_Hour_Depart__13:40:00,0.001630562,,,Enc_Direciton__280S-1638,0.013069101
Enc_Actual_Hour_Depart__13:41:00,0.003161259,,,Enc_Actual_Hour_Depart__14:03:00,0.013039793
Enc_Actual_Hour_Depart__13:42:00,0.000644163,,,Enc_Miles__13:57:00,0.01299434
Enc_Actual_Hour_Depart__13:43:00,-0.00195833,,,Enc_Month__2/14/2020,0.012968369
Enc_Actual_Hour_Depart__13:44:00,0.001338537,,,Enc_Actual_Hour_Depart__18:35:00,0.012949872
Enc_Actual_Hour_Depart__13:45:00,0.003662749,,,Enc_Miles__17:17:00,0.012927512
Enc_Actual_Hour_Depart__13:46:00,0.00189024,,,Enc_Miles__21:21:00,0.012912063
Enc_Actual_Hour_Depart__13:47:00,-0.003833538,,,Enc_Route_Number__10091,0.012907945
Enc_Actual_Hour_Depart__13:48:00,0.007125474,,,Enc_Miles__17:11:00,0.01288714
Enc_Actual_Hour_Depart__13:49:00,0.006876577,,,Enc_Actual_Hour_Depart__15:32:00,0.012852512
Enc_Actual_Hour_Depart__13:50:00,-0.002211769,,,Enc_Month__10/3/2020,0.012828097
Enc_Actual_Hour_Depart__13:51:00,0.00852222,,,Enc_Actual_Hour_Depart__21:20:00,0.012816223
Enc_Actual_Hour_Depart__13:52:00,-0.00682529,,,Enc_Miles__13:32:00,0.012795783
Enc_Actual_Hour_Depart__13:53:00,0.001685421,,,Enc_Miles__6:39:00,0.01278874
Enc_Actual_Hour_Depart__13:54:00,0.00251354,,,Enc_Month__8/4/2020,0.012787485
Enc_Actual_Hour_Depart__13:55:00,0.009238581,,,Enc_Miles__16:24:00,0.012787436
Enc_Actual_Hour_Depart__13:56:00,0.004448187,,,Enc_Miles__18:24:00,0.012767242
Enc_Actual_Hour_Depart__13:57:00,0.001816842,,,Enc_Miles__16:50:00,0.012744781
Enc_Actual_Hour_Depart__13:58:00,-0.005190461,,,Enc_Miles__14:02:00,0.012708936
Enc_Actual_Hour_Depart__13:59:00,0.005215922,,,Enc_Direciton__280N-1818,0.012699257
Enc_Actual_Hour_Depart__14:00:00,0.008032463,,,Enc_Actual_Hour_Depart__18:05:00,0.012699178
Enc_Actual_Hour_Depart__14:01:00,0.018062919,,,Enc_Direciton__280S-0745,0.012681726
Enc_Actual_Hour_Depart__14:02:00,0.011240027,,,Enc_Actual_Hour_Depart__16:44:00,0.012676584
Enc_Actual_Hour_Depart__14:03:00,0.013039793,,,Enc_Actual_Hour_Depart__19:37:00,0.012517618
Enc_Actual_Hour_Depart__14:04:00,0.007002092,,,Enc_Actual_Hour_Depart__18:46:00,0.012479352
Enc_Actual_Hour_Depart__14:05:00,0.010428343,,,Enc_Actual_Hour_Depart__13:09:00,0.012468172
Enc_Actual_Hour_Depart__14:06:00,0.006990769,,,Enc_Actual_Hour_Depart__18:15:00,0.012456431
